image_path,patient_id,dice,iou
data/raw/busbra/Images/bus_0895-r.png,895,0.9555527732568201,0.914888515944439
data/raw/busbra/Images/bus_0896-l.png,896,0.9263698630144866,0.8628389154732289
data/raw/busbra/Images/bus_0896-r.png,896,0.941256830602096,0.8890322580680957
data/raw/busbra/Images/bus_0899-s.png,899,0.928802589000604,0.8670694864182206
data/raw/busbra/Images/bus_0909-l.png,909,0.7879256965998988,0.650063856975306
data/raw/busbra/Images/bus_0909-r.png,909,0.806461086642982,0.675688976393913
data/raw/busbra/Images/bus_0912-l.png,912,0.9630738862608887,0.9287777340164843
data/raw/busbra/Images/bus_0912-r.png,912,0.9522107674687184,0.9087808291069723
data/raw/busbra/Images/bus_0914-l.png,914,0.9253039953698522,0.8609913793178345
data/raw/busbra/Images/bus_0914-r.png,914,0.9470176607815056,0.8993670886139641
data/raw/busbra/Images/bus_0922-l.png,922,0.9496090356222935,0.9040529363149689
data/raw/busbra/Images/bus_0922-r.png,922,0.9218655360411306,0.8550561797834239
data/raw/busbra/Images/bus_0931-l.png,931,0.9727851766069155,0.9470124013531893
data/raw/busbra/Images/bus_0931-r.png,931,0.9681942834526358,0.9383494081546562
data/raw/busbra/Images/bus_0932-l.png,932,0.671922492404332,0.5059362036975263
data/raw/busbra/Images/bus_0932-r.png,932,0.7647461338474785,0.6191003766980036
data/raw/busbra/Images/bus_0944-l.png,944,0.8383705650513019,0.7217194570293145
data/raw/busbra/Images/bus_0944-r.png,944,0.9360824742300988,0.8798449612519529
data/raw/busbra/Images/bus_0945-l.png,945,0.9347398135425669,0.8774755927484137
data/raw/busbra/Images/bus_0945-r.png,945,0.88824801730407,0.798962386512763
data/raw/busbra/Images/bus_0948-l.png,948,0.94254643441495,0.8913360029142458
data/raw/busbra/Images/bus_0948-r.png,948,0.9395157337521859,0.8859308559828817
data/raw/busbra/Images/bus_0964-l.png,964,0.796894913685588,0.6623651772021887
data/raw/busbra/Images/bus_0964-r.png,964,0.5455693538250308,0.37510853835926034
data/raw/busbra/Images/bus_0972-s.png,972,0.9276872964177233,0.8651275820197423
data/raw/busbra/Images/bus_0974-l.png,974,0.9335899903774915,0.8754512635454
data/raw/busbra/Images/bus_0974-r.png,974,0.8488830486235461,0.73744292238442
data/raw/busbra/Images/bus_0980-l.png,980,0.7285307911135215,0.5729834320983614
data/raw/busbra/Images/bus_0980-r.png,980,0.8996064573130688,0.8175315670402341
data/raw/busbra/Images/bus_1001-l.png,1001,0.9149377593405116,0.8432122371086794
data/raw/busbra/Images/bus_1001-r.png,1001,0.90531177829646,0.8270042194275312
data/raw/busbra/Images/bus_1002-l.png,1002,0.5323890136546486,0.362758945401065
data/raw/busbra/Images/bus_1002-r.png,1002,0.9137773722647404,0.841243175143165
data/raw/busbra/Images/bus_1006-l.png,1006,0.954952649091951,0.9137888807270687
data/raw/busbra/Images/bus_1006-r.png,1006,0.9072530590546684,0.8302499188630234
data/raw/busbra/Images/bus_1007-l.png,1007,0.9501495513484471,0.9050332383755902
data/raw/busbra/Images/bus_1007-r.png,1007,0.7069351230588963,0.5467128028073778
data/raw/busbra/Images/bus_1027-l.png,1027,0.7242761692681038,0.5677374301751442
data/raw/busbra/Images/bus_1027-r.png,1027,0.7096677416957199,0.5499883748017903
data/raw/busbra/Images/bus_1033-l.png,1033,0.8594588151158693,0.7535535117082612
data/raw/busbra/Images/bus_1033-r.png,1033,0.9315950596435575,0.8719494121146927
data/raw/busbra/Images/bus_1040-l.png,1040,0.9134052388316362,0.8406125921814741
data/raw/busbra/Images/bus_1040-r.png,1040,0.9328743545630271,0.8741935483938605
data/raw/busbra/Images/bus_1050-l.png,1050,0.9437570303718362,0.8935037273718104
data/raw/busbra/Images/bus_1050-r.png,1050,0.8514534883742522,0.7413313085360331
data/raw/busbra/Images/bus_1058-l.png,1058,0.9404485692211737,0.8875912408841174
data/raw/busbra/Images/bus_1058-r.png,1058,0.9182083739085586,0.8487848785014594
data/raw/busbra/Images/bus_1059-l.png,1059,0.8214551775559609,0.6970080067552884
data/raw/busbra/Images/bus_1059-r.png,1059,0.8744645799052895,0.7769320843221936
data/raw/busbra/Images/bus_1064-l.png,1064,0.8236397748675592,0.7001594896570845
data/raw/busbra/Images/bus_1064-r.png,1064,0.12052401747364976,0.0641263940592927
